bicycle_id,rent_time,rent_station_no,rent_rack,return_time,return_station_no,return_rack,use_time_min,use_dist_m,birth_year,gender,user_type,bicycle_type
SPB-02506,2018-02-21 08:39:31,169,8,2018-02-21 08:53:14,409,1,13,2540.0,1986,M,내국인,LCD자전거
SPB-06777,2018-02-21 08:44:59,116,4,2018-02-21 08:49:50,113,2,4,1050.0,1983,M,내국인,LCD자전거
SPB-12381,2018-02-21 08:51:00,358,7,2018-02-21 10:42:02,359,5,110,850.0,1990,M,내국인,LCD자전거
SPB-10720,2018-02-21 09:00:59,807,4,2018-02-21 09:08:33,818,10,7,890.0,1963,F,내국인,LCD자전거
SPB-12092,2018-02-21 09:16:57,1248,4,2018-02-21 09:26:34,1209,3,9,3100.0,1988,M,내국인,LCD자전거
SPB-01481,2018-02-21 09:30:32,342,8,2018-02-21 09:32:50,355,11,1,460.0,1986,M,내국인,LCD자전거
SPB-11377,2018-02-21 09:46:24,326,7,2018-02-21 09:49:07,327,1,2,340.0,1961,F,내국인,LCD자전거
SPB-12981,2018-02-21 10:04:24,1706,10,2018-02-21 10:11:05,1708,3,6,1100.0,1994,M,내국인,LCD자전거
SPB-05209,2018-02-21 10:27:29,1131,1,2018-02-21 10:40:53,1146,4,12,2550.0,1981,F,내국인,LCD자전거
SPB-03296,2018-02-21 10:51:02,128,5,2018-02-21 12:41:26,525,4,110,11990.0,1994,F,내국인,LCD자전거
SPB-01487,2018-02-21 11:18:11,1440,7,2018-02-21 11:25:19,1414,9,6,1280.0,1978,F,내국인,LCD자전거
SPB-02440,2018-02-21 11:37:57,3504,2,2018-02-21 11:59:37,549,7,21,2560.0,1999,F,내국인,LCD자전거
SPB-13108,2018-02-21 11:56:07,1319,7,2018-02-21 12:56:53,1319,9,59,10080.0,\N,\N,비회원,LCD자전거
SPB-12934,2018-02-21 12:10:08,162,11,2018-02-21 12:15:54,134,2,5,1360.0,1993,M,내국인,LCD자전거
SPB-02860,2018-02-21 12:26:20,641,10,2018-02-21 12:36:27,609,1,9,1800.0,1990,M,내국인,LCD자전거
SPB-11176,2018-02-21 12:42:33,2344,5,2018-02-21 14:11:31,2344,5,86,10990.0,1954,M,내국인,LCD자전거
SPB-13154,2018-02-21 12:57:19,113,15,2018-02-21 13:13:04,113,7,15,1320.0,1995,M,내국인,LCD자전거
SPB-04971,2018-02-21 13:13:52,242,13,2018-02-21 14:11:37,235,10,57,3530.0,1943,F,내국인,LCD자전거
SPB-13563,2018-02-21 13:32:35,2143,7,2018-02-21 15:34:16,2143,10,121,4890.0,1979,M,내국인,LCD자전거
SPB-10279,2018-02-21 13:50:04,311,6,2018-02-21 14:13:03,316,4,22,1090.0,\N,\N,비회원,LCD자전거
SPB-04372,2018-02-21 14:07:14,1346,2,2018-02-21 14:29:23,1319,3,21,2100.0,1993,F,내국인,LCD자전거
SPB-13013,2018-02-21 14:20:41,1207,1,2018-02-21 15:21:08,1210,14,60,6410.0,1982,M,내국인,LCD자전거
SPB-03414,2018-02-21 14:35:58,316,7,2018-02-21 14:44:03,329,1,7,810.0,1996,F,내국인,LCD자전거
SPB-05472,2018-02-21 14:50:22,1601,4,2018-02-21 15:11:34,1326,3,20,2460.0,1967,M,내국인,LCD자전거
SPB-10892,2018-02-21 15:06:03,156,6,2018-02-21 15:54:19,143,2,48,3670.0,1974,M,내국인,LCD자전거
SPB-07339,2018-02-21 15:17:50,1302,5,2018-02-21 15:21:48,1303,7,3,730.0,1991,M,내국인,LCD자전거
SPB-12439,2018-02-21 15:34:23,1608,1,2018-02-21 16:12:35,1636,8,36,4070.0,1978,M,내국인,LCD자전거
SPB-09680,2018-02-21 15:50:49,2012,9,2018-02-21 16:18:10,2102,13,25,3270.0,1977,F,내국인,LCD자전거
SPB-12555,2018-02-21 16:05:34,501,2,2018-02-21 16:54:31,571,2,48,5290.0,\N,\N,비회원,LCD자전거
SPB-09585,2018-02-21 16:18:14,1601,17,2018-02-21 16:29:22,1603,4,10,2060.0,1985,M,내국인,LCD자전거
SPB-06688,2018-02-21 16:29:32,412,1,2018-02-21 17:23:39,154,12,53,3140.0,1990,F,내국인,LCD자전거
SPB-03492,2018-02-21 16:42:48,912,5,2018-02-21 17:03:53,416,11,20,6060.0,1968,F,내국인,LCD자전거
SPB-12779,2018-02-21 16:55:22,401,1,2018-02-21 17:17:04,421,5,21,3790.0,1976,M,내국인,LCD자전거
SPB-06882,2018-02-21 17:08:24,2251,5,2018-02-21 17:24:18,2247,17,15,2210.0,1998,F,내국인,LCD자전거
SPB-09771,2018-02-21 17:18:59,2343,3,2018-02-21 18:54:55,2343,1,86,58490.0,1992,F,내국인,LCD자전거
SPB-05230,2018-02-21 17:32:28,2324,1,2018-02-21 17:35:02,2321,5,2,650.0,1969,M,내국인,LCD자전거
SPB-05151,2018-02-21 17:43:59,311,9,2018-02-21 18:01:27,348,5,17,2260.0,1984,F,내국인,LCD자전거
SPB-03962,2018-02-21 17:55:31,230,5,2018-02-21 17:58:19,231,9,2,480.0,1973,M,내국인,LCD자전거
SPB-05152,2018-02-21 18:03:29,421,6,2018-02-21 19:41:39,641,1,97,23380.0,1984,F,내국인,LCD자전거
SPB-06221,2018-02-21 18:08:54,1956,5,2018-02-21 18:45:09,229,8,35,5170.0,1962,M,내국인,LCD자전거
SPB-06700,2018-02-21 18:13:43,409,4,2018-02-21 18:26:29,417,9,12,1440.0,1985,F,내국인,LCD자전거
SPB-06529,2018-02-21 18:18:55,509,13,2018-02-21 18:32:17,590,3,13,2570.0,1992,M,내국인,LCD자전거
SPB-00761,2018-02-21 18:24:18,1602,11,2018-02-21 18:28:56,1601,7,4,960.0,1978,F,내국인,LCD자전거
SPB-04360,2018-02-21 18:30:36,502,3,2018-02-21 18:39:16,593,1,8,1450.0,1990,M,내국인,LCD자전거
SPB-05829,2018-02-21 18:37:07,550,1,2018-02-21 18:50:45,609,1,13,2510.0,1983,M,내국인,LCD자전거
SPB-13120,2018-02-21 18:43:34,1916,2,2018-02-21 18:46:46,1914,10,3,530.0,1975,M,내국인,LCD자전거
SPB-06399,2018-02-21 18:52:06,633,8,2018-02-21 19:09:22,1321,4,16,2210.0,1997,M,내국인,LCD자전거
SPB-08877,2018-02-21 19:01:27,415,9,2018-02-21 19:11:04,133,2,9,1380.0,1994,F,내국인,LCD자전거
SPB-12190,2018-02-21 19:10:51,507,2,2018-02-21 19:47:31,609,8,35,6240.0,1987,M,내국인,LCD자전거
SPB-10104,2018-02-21 19:22:00,1925,10,2018-02-21 19:52:03,1139,8,28,5850.0,1993,M,내국인,LCD자전거
SPB-09862,2018-02-21 19:34:30,502,14,2018-02-21 19:45:09,546,3,10,1980.0,1993,F,내국인,LCD자전거
SPB-01031,2018-02-21 19:48:17,2153,1,2018-02-21 19:52:34,2102,14,3,740.0,1995,M,내국인,LCD자전거
SPB-10702,2018-02-21 20:00:39,244,18,2018-02-21 20:04:28,247,12,3,600.0,1981,M,내국인,LCD자전거
SPB-13182,2018-02-21 20:15:31,302,10,2018-02-21 20:20:29,303,2,4,550.0,1984,F,내국인,LCD자전거
SPB-08007,2018-02-21 20:31:39,1617,2,2018-02-21 20:57:17,1637,5,23,3780.0,1979,F,내국인,LCD자전거
SPB-08330,2018-02-21 20:46:19,1655,4,2018-02-21 21:43:09,1620,9,52,3230.0,1978,F,내국인,LCD자전거
SPB-01842,2018-02-21 21:01:27,414,1,2018-02-21 21:14:02,406,3,12,1580.0,1960,F,내국인,LCD자전거
SPB-12144,2018-02-21 21:18:07,379,7,2018-02-21 21:44:43,519,3,25,6910.0,1979,F,내국인,LCD자전거
SPB-12251,2018-02-21 21:31:23,107,2,2018-02-21 22:14:22,300,7,40,5250.0,1988,F,내국인,LCD자전거
SPB-11861,2018-02-21 21:47:13,1833,2,2018-02-21 22:03:34,2115,7,15,3220.0,1991,M,내국인,LCD자전거
SPB-10187,2018-02-21 22:05:59,1218,4,2018-02-21 22:21:19,1010,1,14,3320.0,1991,M,내국인,LCD자전거
SPB-13724,2018-02-21 22:21:16,316,2,2018-02-21 22:33:32,339,4,11,1590.0,1977,F,내국인,LCD자전거
SPB-06540,2018-02-21 22:39:38,509,3,2018-02-21 23:18:51,602,2,38,5950.0,1992,F,내국인,LCD자전거
SPB-12647,2018-02-21 22:58:53,385,10,2018-02-21 23:11:59,358,1,12,2120.0,1991,M,내국인,LCD자전거
SPB-13528,2018-02-21 23:19:54,811,5,2018-02-21 23:50:00,374,2,29,4960.0,1983,F,내국인,LCD자전거
SPB-08347,2018-02-21 23:45:17,354,3,2018-02-21 23:57:41,344,5,11,2000.0,1991,M,내국인,LCD자전거
SPB-03183,2018-02-22 00:13:54,194,1,2018-02-22 00:21:28,415,7,7,920.0,1938,F,내국인,LCD자전거
SPB-11246,2018-02-22 00:42:08,304,2,2018-02-22 00:47:01,314,7,3,1160.0,1968,M,내국인,LCD자전거
SPB-04035,2018-02-22 01:07:53,342,9,2018-02-22 01:16:38,1302,1,8,1540.0,\N,\N,비회원,LCD자전거
SPB-07828,2018-02-22 01:30:07,150,2,2018-02-22 01:44:32,134,3,13,1290.0,1981,M,내국인,LCD자전거
SPB-02383,2018-02-22 02:10:08,1422,8,2018-02-22 02:29:43,1405,6,19,3480.0,1957,M,내국인,LCD자전거
SPB-07424,2018-02-22 03:02:15,914,7,2018-02-22 03:05:44,912,8,3,350.0,1977,M,내국인,LCD자전거
SPB-13390,2018-02-22 04:22:55,1943,9,2018-02-22 04:33:04,1933,9,9,2810.0,1975,M,내국인,LCD자전거
SPB-08786,2018-02-22 05:53:34,238,5,2018-02-22 06:56:44,238,5,58,2110.0,1978,F,내국인,LCD자전거
SPB-04804,2018-02-22 06:42:24,107,5,2018-02-22 06:46:06,113,5,3,670.0,1984,M,내국인,LCD자전거
SPB-03191,2018-02-22 07:10:41,237,15,2018-02-22 07:16:52,253,10,5,870.0,1971,M,내국인,LCD자전거
SPB-12916,2018-02-22 07:30:26,1824,15,2018-02-22 07:35:51,1804,1,5,460.0,1960,M,내국인,LCD자전거
SPB-01896,2018-02-22 07:44:09,242,14,2018-02-22 07:55:20,1961,13,10,2210.0,1982,M,내국인,LCD자전거
SPB-09651,2018-02-22 07:52:44,421,7,2018-02-22 07:55:43,186,38,2,550.0,1959,M,내국인,LCD자전거
SPB-12049,2018-02-22 08:01:12,573,10,2018-02-22 08:13:12,514,3,11,2460.0,1983,M,내국인,LCD자전거
SPB-02046,2018-02-22 08:08:30,183,6,2018-02-22 08:13:43,113,12,4,1200.0,1990,F,내국인,LCD자전거
SPB-02455,2018-02-22 08:15:44,180,1,2018-02-22 08:36:00,335,3,19,3430.0,1964,M,내국인,LCD자전거
SPB-13426,2018-02-22 08:22:22,207,9,2018-02-22 08:27:50,222,7,5,1230.0,1974,M,내국인,LCD자전거
SPB-11718,2018-02-22 08:27:36,167,11,2018-02-22 08:42:46,113,1,15,3470.0,1978,M,내국인,LCD자전거
SPB-04248,2018-02-22 08:33:13,720,6,2018-02-22 08:48:23,716,6,14,3570.0,1965,F,내국인,LCD자전거
SPB-08180,2018-02-22 08:38:49,712,9,2018-02-22 09:00:07,708,9,20,3690.0,1979,M,내국인,LCD자전거
SPB-08837,2018-02-22 08:45:09,1713,5,2018-02-22 08:52:03,1503,5,6,1240.0,1995,M,내국인,LCD자전거
SPB-02647,2018-02-22 08:50:59,529,11,2018-02-22 08:54:55,594,12,3,870.0,1976,M,내국인,LCD자전거
SPB-02771,2018-02-22 08:58:25,1212,10,2018-02-22 09:30:33,2343,8,31,5610.0,1978,F,내국인,LCD자전거
SPB-00994,2018-02-22 09:09:42,815,8,2018-02-22 10:10:20,225,1,60,6850.0,1954,M,내국인,LCD자전거
SPB-08385,2018-02-22 09:23:08,1128,9,2018-02-22 10:30:10,\N,\N,67,0.0,1984,M,내국인,LCD자전거
SPB-08662,2018-02-22 09:41:40,417,16,2018-02-22 10:00:59,403,19,18,2670.0,1980,M,내국인,LCD자전거
SPB-11853,2018-02-22 09:53:40,415,6,2018-02-22 09:58:03,412,14,4,870.0,1971,M,내국인,LCD자전거
SPB-13496,2018-02-22 10:14:52,159,2,2018-02-22 10:20:06,125,4,4,1480.0,1993,M,내국인,LCD자전거
SPB-03756,2018-02-22 10:35:36,144,4,2018-02-22 10:39:08,147,2,3,720.0,1977,F,내국인,LCD자전거
SPB-05408,2018-02-22 10:57:56,639,2,2018-02-22 11:12:02,634,12,13,2070.0,1996,F,내국인,LCD자전거
SPB-10384,2018-02-22 11:16:17,637,4,2018-02-22 11:21:13,640,1,4,1120.0,1972,M,내국인,LCD자전거
SPB-13502,2018-02-22 11:35:24,377,5,2018-02-22 13:04:35,377,1,88,2570.0,1982,M,내국인,LCD자전거
SPB-10729,2018-02-22 11:53:46,2028,3,2018-02-22 12:27:36,2233,19,32,5280.0,1997,F,내국인,LCD자전거
SPB-05443,2018-02-22 12:08:12,212,28,2018-02-22 12:13:24,226,15,4,740.0,1971,M,내국인,LCD자전거
SPB-11447,2018-02-22 12:24:30,354,9,2018-02-22 12:30:44,334,7,5,1130.0,1990,M,내국인,LCD자전거
SPB-12108,2018-02-22 12:38:25,2340,3,2018-02-22 13:30:00,2258,7,49,8490.0,1977,F,내국인,LCD자전거
SPB-09286,2018-02-22 12:54:26,1243,9,2018-02-22 13:47:27,549,10,0,0.0,1993,M,내국인,LCD자전거
SPB-11117,2018-02-22 13:08:19,300,5,2018-02-22 13:29:00,326,5,20,2180.0,1959,M,내국인,LCD자전거
SPB-11520,2018-02-22 13:26:37,1706,1,2018-02-22 13:42:16,1657,7,15,2780.0,1983,M,내국인,LCD자전거
SPB-08270,2018-02-22 13:42:58,153,5,2018-02-22 14:12:47,405,4,27,4140.0,1980,F,내국인,LCD자전거
SPB-11995,2018-02-22 14:01:50,144,5,2018-02-22 15:40:14,157,10,96,13520.0,\N,\N,비회원,LCD자전거
SPB-08589,2018-02-22 14:18:24,2327,3,2018-02-22 14:54:40,2219,9,34,4520.0,1986,M,내국인,LCD자전거
SPB-08566,2018-02-22 14:34:02,228,7,2018-02-22 14:51:19,231,10,0,0.0,1982,M,내국인,LCD자전거
SPB-04946,2018-02-22 14:51:20,1018,5,2018-02-22 15:55:02,1013,15,63,3810.0,1977,M,내국인,LCD자전거
SPB-11760,2018-02-22 15:07:17,901,8,2018-02-22 15:24:18,919,1,16,1140.0,1987,M,내국인,LCD자전거
SPB-10695,2018-02-22 15:22:05,1123,4,2018-02-22 15:26:37,1120,3,4,940.0,1964,M,내국인,LCD자전거
SPB-10843,2018-02-22 15:38:07,421,3,2018-02-22 15:57:17,421,6,17,1790.0,1979,M,내국인,LCD자전거
SPB-02417,2018-02-22 15:54:03,567,3,2018-02-22 15:57:41,514,1,3,580.0,1954,M,내국인,LCD자전거
SPB-01354,2018-02-22 16:07:52,213,13,2018-02-22 16:12:52,258,4,4,870.0,1983,M,내국인,LCD자전거
SPB-02627,2018-02-22 16:22:45,326,1,2018-02-22 16:40:01,326,1,16,1580.0,1931,F,내국인,LCD자전거
SPB-12737,2018-02-22 16:36:13,186,23,2018-02-22 16:55:58,166,9,18,3370.0,1992,M,내국인,LCD자전거
SPB-12882,2018-02-22 16:48:55,1925,18,2018-02-22 16:55:42,1931,5,6,58130.0,1991,M,내국인,LCD자전거
SPB-01912,2018-02-22 17:04:11,906,7,2018-02-22 17:31:32,911,8,27,3140.0,1985,F,내국인,LCD자전거
SPB-11502,2018-02-22 17:15:18,1210,11,2018-02-22 17:30:38,1212,1,13,1790.0,1989,M,내국인,LCD자전거
SPB-06674,2018-02-22 17:29:10,106,3,2018-02-22 17:36:26,113,23,6,0.0,1971,M,내국인,LCD자전거
SPB-13672,2018-02-22 17:40:33,359,3,2018-02-22 17:59:32,322,14,18,2330.0,1992,F,내국인,LCD자전거
SPB-12118,2018-02-22 17:50:15,154,1,2018-02-22 18:19:56,165,14,28,2850.0,1976,M,내국인,LCD자전거
SPB-03677,2018-02-22 18:01:17,1705,4,2018-02-22 19:42:15,1705,27,100,19330.0,1982,M,내국인,LCD자전거
SPB-02062,2018-02-22 18:06:56,180,1,2018-02-22 18:55:12,142,9,47,1270.0,1987,M,내국인,LCD자전거
SPB-05552,2018-02-22 18:12:32,300,7,2018-02-22 18:15:36,309,10,2,780.0,1971,M,내국인,LCD자전거
SPB-07854,2018-02-22 18:17:12,2350,7,2018-02-22 18:48:20,2350,7,30,34550.0,1992,F,내국인,LCD자전거
SPB-12189,2018-02-22 18:23:10,205,6,2018-02-22 18:32:34,258,9,8,1570.0,1986,M,내국인,LCD자전거
SPB-05114,2018-02-22 18:30:15,563,8,2018-02-22 18:33:54,567,1,3,880.0,1983,M,내국인,LCD자전거
SPB-08164,2018-02-22 18:37:08,143,8,2018-02-22 19:12:37,143,6,32,3420.0,1981,M,내국인,LCD자전거
SPB-10980,2018-02-22 18:45:15,209,2,2018-02-22 18:48:28,217,7,3,400.0,1996,M,내국인,LCD자전거
SPB-06654,2018-02-22 18:52:55,912,4,2018-02-22 19:22:37,152,25,29,5750.0,1989,F,내국인,LCD자전거
SPB-07703,2018-02-22 19:03:58,386,2,2018-02-22 19:19:06,361,5,15,3390.0,1984,M,내국인,LCD자전거
SPB-12427,2018-02-22 19:13:09,207,7,2018-02-22 19:29:56,221,1,16,1540.0,1982,M,내국인,LCD자전거
SPB-09416,2018-02-22 19:23:51,352,9,2018-02-22 20:09:26,633,1,44,9080.0,1979,M,내국인,LCD자전거
SPB-08096,2018-02-22 19:35:30,1328,5,2018-02-22 19:43:40,1326,4,7,670.0,1991,M,내국인,LCD자전거
SPB-10818,2018-02-22 19:46:41,505,3,2018-02-22 20:27:59,546,6,39,1680.0,1982,M,내국인,LCD자전거
SPB-08879,2018-02-22 19:58:39,2276,15,2018-02-22 20:01:25,2244,20,2,500.0,1976,M,내국인,LCD자전거
SPB-06408,2018-02-22 20:11:23,1830,12,2018-02-22 20:45:14,2139,6,33,7250.0,1980,M,내국인,LCD자전거
SPB-03907,2018-02-22 20:26:02,217,8,2018-02-22 20:33:23,202,3,6,1320.0,1996,M,내국인,LCD자전거
SPB-09270,2018-02-22 20:42:33,2137,5,2018-02-22 20:52:50,2136,7,0,0.0,1988,F,내국인,LCD자전거
SPB-03785,2018-02-22 21:00:23,411,1,2018-02-22 21:06:27,417,20,5,1110.0,1980,M,내국인,LCD자전거
SPB-04540,2018-02-22 21:16:07,307,5,2018-02-22 21:23:21,312,6,6,1080.0,1977,M,내국인,LCD자전거
SPB-12524,2018-02-22 21:29:56,173,5,2018-02-22 21:40:33,157,12,10,1750.0,1984,M,내국인,LCD자전거
SPB-10493,2018-02-22 21:42:36,703,2,2018-02-22 21:55:36,240,1,12,2290.0,1979,M,내국인,LCD자전거
SPB-09407,2018-02-22 21:56:20,1501,3,2018-02-22 22:09:51,1519,1,12,3140.0,1982,M,내국인,LCD자전거
SPB-08072,2018-02-22 22:08:15,903,17,2018-02-22 22:18:37,904,15,10,570.0,1981,M,내국인,LCD자전거
SPB-09020,2018-02-22 22:23:11,540,8,2018-02-22 22:41:31,3505,6,17,2760.0,1979,F,내국인,LCD자전거
SPB-12472,2018-02-22 22:38:57,1908,3,2018-02-22 22:53:54,1907,6,14,1290.0,1984,M,내국인,LCD자전거
SPB-09386,2018-02-22 22:58:23,2355,18,2018-02-22 23:17:53,2350,1,18,2960.0,1973,M,내국인,LCD자전거
SPB-12405,2018-02-22 23:18:37,815,20,2018-02-22 23:42:27,2050,5,22,3190.0,1990,M,내국인,LCD자전거
SPB-06623,2018-02-22 23:46:29,1960,2,2018-02-23 00:07:49,1960,5,20,4790.0,1993,M,내국인,LCD자전거
SPB-09154,2018-02-23 01:29:00,354,3,2018-02-23 02:01:14,1302,2,30,3370.0,1974,M,내국인,LCD자전거
SPB-10972,2018-02-23 02:52:43,1625,16,2018-02-23 03:26:30,1605,7,32,6240.0,\N,\N,비회원,LCD자전거
SPB-02694,2018-02-23 05:37:32,211,9,2018-02-23 05:42:24,209,3,4,500.0,1953,M,내국인,LCD자전거
SPB-10442,2018-02-23 07:08:40,1809,10,2018-02-23 07:12:19,9997,20,3,960.0,1971,M,내국인,LCD자전거
SPB-03120,2018-02-23 07:45:26,585,7,2018-02-23 07:50:34,589,6,4,900.0,1974,M,내국인,LCD자전거
SPB-05502,2018-02-23 08:07:06,102,14,2018-02-23 08:13:49,107,2,6,920.0,1974,F,내국인,LCD자전거
SPB-13598,2018-02-23 08:21:52,1611,19,2018-02-23 08:26:15,1608,10,4,790.0,1989,M,내국인,LCD자전거
SPB-03617,2018-02-23 08:33:57,320,5,2018-02-23 08:37:20,368,2,2,690.0,1991,M,내국인,LCD자전거
SPB-00464,2018-02-23 08:46:07,613,3,2018-02-23 08:54:24,518,6,7,1510.0,1987,M,내국인,LCD자전거
SPB-11762,2018-02-23 08:57:33,207,27,2018-02-23 09:04:19,222,12,6,1300.0,1966,M,내국인,LCD자전거
SPB-13670,2018-02-23 09:22:49,2312,2,2018-02-23 09:28:12,2313,5,5,7540.0,1975,M,내국인,LCD자전거
SPB-05537,2018-02-23 09:51:02,2244,19,2018-02-23 09:54:07,2276,14,2,470.0,1976,M,내국인,LCD자전거
SPB-03301,2018-02-23 10:19:44,183,13,2018-02-23 10:32:51,421,1,12,2340.0,1986,F,내국인,LCD자전거
SPB-02056,2018-02-23 10:53:36,315,4,2018-02-23 11:01:05,302,5,7,960.0,1976,F,내국인,LCD자전거
SPB-04010,2018-02-23 11:25:21,1112,7,2018-02-23 11:39:32,1102,5,13,1890.0,1993,F,내국인,LCD자전거
SPB-11718,2018-02-23 11:46:02,109,7,2018-02-23 12:54:58,109,10,68,2350.0,1981,M,내국인,LCD자전거
SPB-08307,2018-02-23 12:06:13,583,7,2018-02-23 12:48:51,579,7,39,6500.0,1967,M,내국인,LCD자전거
SPB-07799,2018-02-23 12:28:03,505,1,2018-02-23 14:21:49,546,1,98,1400.0,1982,M,내국인,LCD자전거
SPB-05164,2018-02-23 12:44:23,217,2,2018-02-23 12:48:11,219,10,3,580.0,1965,F,내국인,LCD자전거
SPB-08358,2018-02-23 13:03:13,272,4,2018-02-23 13:16:25,272,5,12,1730.0,1942,F,내국인,LCD자전거
SPB-05729,2018-02-23 13:22:23,1911,9,2018-02-23 13:40:09,1906,20,17,3570.0,1969,M,내국인,LCD자전거
SPB-03119,2018-02-23 13:39:32,3508,4,2018-02-23 13:59:00,567,8,19,1310.0,1989,F,내국인,LCD자전거
SPB-00118,2018-02-23 13:56:22,311,35,2018-02-23 14:00:59,307,3,4,840.0,1990,M,내국인,LCD자전거
SPB-09816,2018-02-23 14:12:17,207,39,2018-02-23 14:15:57,211,12,3,930.0,1979,M,내국인,LCD자전거
SPB-10850,2018-02-23 14:32:05,101,4,2018-02-23 14:48:56,154,6,15,2370.0,1979,M,내국인,LCD자전거
SPB-05379,2018-02-23 14:47:57,139,3,2018-02-23 15:02:44,118,10,14,2050.0,1968,F,내국인,LCD자전거
SPB-02253,2018-02-23 15:07:00,198,13,2018-02-23 15:20:00,367,7,12,1910.0,1974,M,내국인,LCD자전거
SPB-04275,2018-02-23 15:22:45,902,2,2018-02-23 16:22:13,419,16,59,10160.0,1991,F,내국인,LCD자전거
SPB-06110,2018-02-23 15:41:37,819,4,2018-02-23 15:47:36,817,2,5,1310.0,1982,M,내국인,LCD자전거
SPB-08288,2018-02-23 15:59:02,1503,8,2018-02-23 17:04:38,1503,6,65,2540.0,1993,M,내국인,LCD자전거
SPB-10576,2018-02-23 16:14:46,578,1,2018-02-23 17:15:55,1266,4,58,12570.0,1979,M,내국인,LCD자전거
SPB-09221,2018-02-23 16:28:38,2230,8,2018-02-23 16:38:52,2228,14,9,870.0,1973,M,내국인,LCD자전거
SPB-11731,2018-02-23 16:44:08,250,8,2018-02-23 16:49:14,252,5,4,990.0,1994,M,내국인,LCD자전거
SPB-04453,2018-02-23 16:59:41,263,3,2018-02-23 17:03:48,236,9,3,740.0,1983,M,내국인,LCD자전거
SPB-08237,2018-02-23 17:10:52,1124,2,2018-02-23 18:21:16,1126,7,63,1870.0,1983,F,내국인,LCD자전거
SPB-13135,2018-02-23 17:23:19,2007,1,2018-02-23 17:50:01,2050,5,24,45540.0,\N,\N,비회원,LCD자전거
SPB-13709,2018-02-23 17:35:35,368,12,2018-02-23 17:39:38,331,2,3,810.0,1978,M,내국인,LCD자전거
SPB-09207,2018-02-23 17:47:27,1809,2,2018-02-23 17:51:21,1835,1,3,710.0,1991,F,내국인,LCD자전거
SPB-13123,2018-02-23 17:59:18,613,7,2018-02-23 18:06:59,557,10,7,1050.0,1968,F,내국인,LCD자전거
SPB-12618,2018-02-23 18:07:35,605,7,2018-02-23 18:26:16,583,6,18,2560.0,1968,F,내국인,LCD자전거
SPB-02485,2018-02-23 18:12:28,2368,4,2018-02-23 18:26:23,2276,8,13,2200.0,1970,M,내국인,LCD자전거
SPB-06023,2018-02-23 18:18:03,416,1,2018-02-23 18:32:06,400,2,13,2250.0,1960,F,내국인,LCD자전거
SPB-05749,2018-02-23 18:24:43,359,7,2018-02-23 18:59:07,302,12,33,4240.0,1985,M,내국인,LCD자전거
SPB-05435,2018-02-23 18:31:23,332,3,2018-02-23 18:52:49,358,13,21,2870.0,1967,M,내국인,LCD자전거
SPB-08595,2018-02-23 18:38:44,315,3,2018-02-23 18:55:27,312,2,16,3340.0,1983,F,내국인,LCD자전거
SPB-08601,2018-02-23 18:49:43,113,17,2018-02-23 18:57:34,195,10,7,1420.0,1973,F,내국인,LCD자전거
SPB-06391,2018-02-23 19:00:29,405,1,2018-02-23 19:19:35,1120,4,18,4320.0,1985,M,내국인,LCD자전거
SPB-06786,2018-02-23 19:10:41,113,22,2018-02-23 19:38:14,105,1,27,2260.0,1992,F,내국인,LCD자전거
SPB-11569,2018-02-23 19:23:30,356,5,2018-02-23 20:09:27,338,1,43,2510.0,1992,M,내국인,LCD자전거
SPB-05404,2018-02-23 19:37:02,641,3,2018-02-23 20:00:37,639,1,23,3290.0,1994,F,내국인,LCD자전거
SPB-05467,2018-02-23 19:50:10,402,11,2018-02-23 20:01:01,414,8,10,1870.0,\N,F,비회원,LCD자전거
SPB-12737,2018-02-23 20:06:45,116,3,2018-02-23 20:13:36,107,1,6,1300.0,1988,F,내국인,LCD자전거
SPB-05576,2018-02-23 20:23:23,819,2,2018-02-23 21:15:29,2213,5,51,11720.0,1994,M,내국인,LCD자전거
SPB-12878,2018-02-23 20:42:58,313,5,2018-02-23 20:51:24,173,8,8,1160.0,1994,M,내국인,LCD자전거
SPB-02869,2018-02-23 21:01:51,300,3,2018-02-23 21:06:00,312,2,3,890.0,1973,M,내국인,LCD자전거
SPB-00190,2018-02-23 21:19:01,1210,24,2018-02-23 22:03:08,1212,7,43,2460.0,1987,F,내국인,LCD자전거
SPB-00355,2018-02-23 21:38:25,1209,8,2018-02-23 21:45:18,1226,3,6,900.0,1993,M,내국인,LCD자전거
SPB-00700,2018-02-23 21:53:14,223,20,2018-02-23 21:55:22,225,26,1,490.0,1975,M,내국인,LCD자전거
SPB-01922,2018-02-23 22:09:28,415,10,2018-02-23 22:20:36,133,2,10,1620.0,1994,F,내국인,LCD자전거
SPB-08130,2018-02-23 22:26:23,113,9,2018-02-23 22:42:08,154,7,14,2420.0,1992,M,내국인,LCD자전거
SPB-11645,2018-02-23 22:46:57,907,5,2018-02-23 22:59:15,912,5,11,1370.0,1967,F,내국인,LCD자전거
SPB-13376,2018-02-23 23:08:22,2050,5,2018-02-23 23:18:59,257,6,10,1970.0,1991,M,내국인,LCD자전거
SPB-10151,2018-02-23 23:28:58,129,14,2018-02-24 00:05:29,125,15,35,1180.0,1993,M,내국인,LCD자전거
SPB-10577,2018-02-23 23:48:34,635,4,2018-02-24 00:06:03,1321,4,15,2160.0,1952,F,내국인,LCD자전거
